filename,qseqid,qlen,saccver,pident,qcovs,length,evalue,bitscore,parsed_nams,manually_edited_nams,samp,Experiment,Sample_type,Sample_name,Time,DNA_ng_µL (nanodrop),Extraction_kit,Volume stored in DD >10µL,Volume available µL,Novogene Amount required 200ng,suspected low amount,Novogene metagenomics requirements: 10 ng/uL and 200 ng amount,counts,n,gene_prop
data/blast_output_GG/output//C177__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_673975_14,25.13,82,565,5e-18,91.3,DEEThydrolase,DEET hydrolase,C177,2,River_water,BT_CB_DNA_D11,D11,35.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,531.45,NA,NA,610284,35,0.005735034836240177
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_512942_4,24.96,84,565,1e-13,77.8,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1466533_13,24.96,84,565,1e-13,77.4,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_722967_2,23.23,81,564,2e-8,61.2,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1782040_2,23.23,81,564,2e-8,61.2,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_660309_4,24.47,81,564,4e-18,92.4,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_678110_15,24.47,81,564,3e-18,92.4,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C161__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_929255_6,24.47,81,564,2e-18,92,DEEThydrolase,DEET hydrolase,C161,2,Wastewater,BT_WW_DNA_D02,D02,567.87,Dneasy PowerBiofilm (QIAGEN),ok,NA,8518.05,NA,NA,587811,76,0.012929325922788108
data/blast_output_GG/output//C163__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_9849_2,24.82,81,564,5e-20,94,DEEThydrolase,DEET hydrolase,C163,2,Wastewater,BT_WW_DNA_D07,D07,469.34,Dneasy PowerBiofilm (QIAGEN),ok,NA,7040.0999999999995,NA,NA,47219,6,0.012706749401723881
data/blast_output_GG/output//C164__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_58200_12,24.82,81,564,8e-19,94,DEEThydrolase,DEET hydrolase,C164,2,Wastewater,BT_WW_DNA_D09,D09,303.27,Dneasy PowerBiofilm (QIAGEN),ok,NA,4549.049999999999,NA,NA,814983,113,0.013865319890108137
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1172968_15,24.82,81,564,1e-18,94,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1415147_45,24.47,81,564,4e-18,92,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1082077_5,24.82,81,564,1e-18,94,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_385873_5,24.82,81,564,1e-18,93.6,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_11424_2,24.91,82,562,1e-9,65.1,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_91524_2,24.91,82,562,1e-9,65.1,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C202__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_48527_2,24.91,81,562,1e-20,95.5,DEEThydrolase,DEET hydrolase,C202,2,Filtrated_wastewater,BT_UF_DNA_D14,D14,29.04,Dneasy PowerBiofilm (QIAGEN),ok,NA,435.59999999999997,NA,NA,44943,5,0.011125203034955388
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1192583_3,22.42,81,562,6e-7,56.2,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1302920_2,22.42,81,562,7e-7,56.2,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//A18__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1083515_2,22.64,79,561,2e-16,85.1,DEEThydrolase,DEET hydrolase,A18,1,Wastewater,BT_WW_DNA_W2,Week2,32,PowerBiofilm DNA (MO BIO),ok,NA,480,NA,NA,278146,30,0.010785702472802054
data/blast_output_GG/output//C150__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1721129_16,24.42,84,561,2e-10,67.8,DEEThydrolase,DEET hydrolase,C150,2,Biofilm,WW80_R2_DNA_D29,Day29,190.36,Dneasy PowerBiofilm (QIAGEN),ok,NA,2855.4,NA,NA,853249,101,0.01183710733912375
data/blast_output_GG/output//C157__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_440557_4,24.42,84,561,1e-10,67.8,DEEThydrolase,DEET hydrolase,C157,2,Biofilm,WW30_R4_DNA_D29,Day29,122.65,Dneasy PowerBiofilm (QIAGEN),ok,NA,1839.75,NA,NA,608090,65,0.010689207189725205
data/blast_output_GG/output//C161__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_576384_22,24.42,84,561,2e-10,67.4,DEEThydrolase,DEET hydrolase,C161,2,Wastewater,BT_WW_DNA_D02,D02,567.87,Dneasy PowerBiofilm (QIAGEN),ok,NA,8518.05,NA,NA,587811,76,0.012929325922788108
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1632480_4,24.42,84,561,3e-10,67.4,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1552597_4,24.42,84,561,3e-10,67.4,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C177__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_777678_3,24.42,84,561,1e-10,67.8,DEEThydrolase,DEET hydrolase,C177,2,River_water,BT_CB_DNA_D11,D11,35.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,531.45,NA,NA,610284,35,0.005735034836240177
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1562919_1,25.36,81,560,1e-14,80.9,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_521857_2,25.36,81,560,1e-14,80.9,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//C173__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_236882_44,23.57,83,560,2e-10,66.6,DEEThydrolase,DEET hydrolase,C173,2,River_water,BT_CB_DNA_D02,D02,51.08,Dneasy PowerBiofilm (QIAGEN),ok,NA,766.1999999999999,NA,NA,451566,16,0.003543225132095862
data/blast_output_GG/output//C176__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1377756_27,23.75,83,560,1e-10,67,DEEThydrolase,DEET hydrolase,C176,2,River_water,BT_CB_DNA_D09,D09,40.86,Dneasy PowerBiofilm (QIAGEN),ok,NA,612.9,NA,NA,464448,27,0.005813352625051674
data/blast_output_GG/output//C177__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1450873_4,23.75,83,560,2e-10,67,DEEThydrolase,DEET hydrolase,C177,2,River_water,BT_CB_DNA_D11,D11,35.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,531.45,NA,NA,610284,35,0.005735034836240177
data/blast_output_GG/output//C183__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_570174_5,23.93,83,560,5e-11,68.6,DEEThydrolase,DEET hydrolase,C183,2,River_water,BT_CB_DNA_D25,D25,26.53,Dneasy PowerBiofilm (QIAGEN),ok,NA,397.95000000000005,NA,NA,487483,17,0.00348730109562795
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_755737_1,24.69,77,559,3e-7,57.4,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_509372_4,25.81,73,558,1e-17,90.9,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C154__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_556390_1,25.27,78,558,1e-20,99.4,DEEThydrolase,DEET hydrolase,C154,2,Biofilm,WW30UF_R3_DNA_D29,Day29,101.63,Dneasy PowerBiofilm (QIAGEN),ok,NA,1524.4499999999998,NA,NA,647257,33,0.005098438487339651
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_454252_16,24.55,84,558,7e-11,68.9,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_516009_5,24.55,84,558,1e-10,68.6,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_150510_2,25.49,85,557,2e-22,105,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2287723_3,25.49,85,557,1e-21,103,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1037964_2,25.67,80,557,7e-20,97.4,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_712317_1,22.52,80,555,2e-5,52,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_807374_4,25.77,77,555,1e-20,99.4,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_18849_1,24.55,78,554,2e-18,92.8,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1135289_39,24.91,81,554,2e-18,92.4,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_759220_82,22.38,83,554,3e-4,47.4,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//C177__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1096382_1,24.95,82,553,2e-17,89,DEEThydrolase,DEET hydrolase,C177,2,River_water,BT_CB_DNA_D11,D11,35.43,Dneasy PowerBiofilm (QIAGEN),ok,NA,531.45,NA,NA,610284,35,0.005735034836240177
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_481065_4,24.95,80,553,8e-18,90.9,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_828200_5,22.06,82,553,0.003,44.7,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//C205__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_897525_7,20.98,82,553,6e-7,56.2,DEEThydrolase,DEET hydrolase,C205,2,Filtrated_wastewater,BT_UF_DNA_D21,D21,14.52,Dneasy PowerBiofilm (QIAGEN),ok,NA,217.79999999999998,x,NA,778782,88,0.011299696192259194
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1072044_1,23.87,80,553,6e-12,72,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1277557_2,26,81,550,7.000000000000001e-23,106,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1560326_14,26.18,81,550,9.000000000000001e-23,106,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1380455_2,25.91,81,548,7.000000000000001e-23,106,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A11__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_98427_1,26.28,81,548,8.000000000000001e-24,109,DEEThydrolase,DEET hydrolase,A11,1,Biofilm,WW30_R3_DNA_Dfinal,Week4,19,PowerBiofilm DNA (MO BIO),ok,NA,285,NA,NA,739404,59,0.007979399624562485
data/blast_output_GG/output//C171__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1295977_2,22.45,72,548,2e-12,73.9,DEEThydrolase,DEET hydrolase,C171,2,Wastewater,BT_WW_DNA_D25,D25,538.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,8083.799999999999,NA,NA,905801,129,0.014241538704417418
data/blast_output_GG/output//C183__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1069669_4,23.54,82,548,1e-15,83.2,DEEThydrolase,DEET hydrolase,C183,2,River_water,BT_CB_DNA_D25,D25,26.53,Dneasy PowerBiofilm (QIAGEN),ok,NA,397.95000000000005,NA,NA,487483,17,0.00348730109562795
data/blast_output_GG/output//C198__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1234555_2,27.61,82,547,6e-27,119,DEEThydrolase,DEET hydrolase,C198,2,Filtrated_wastewater,BT_UF_DNA_D04,D04,74.82,Dneasy PowerBiofilm (QIAGEN),ok,NA,1122.3,NA,NA,737220,50,0.006782235967553784
data/blast_output_GG/output//C207__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1793761_2,25.96,84,547,2.0000000000000002e-24,111,DEEThydrolase,DEET hydrolase,C207,2,Filtrated_wastewater,BT_UF_DNA_D25,D25,18.92,Dneasy PowerBiofilm (QIAGEN),ok,NA,283.8,NA,NA,838316,105,0.012525109863106515
data/blast_output_GG/output//A08__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_255316_1,23.63,83,546,4e-18,92.4,DEEThydrolase,DEET hydrolase,A08,1,Biofilm,WW80_R4_DNA_Dfinal,Week4,16.8,PowerBiofilm DNA (MO BIO),ok,NA,252,NA,NA,818094,77,0.009412121345468857
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_961990_1,24.54,83,546,1e-18,93.6,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_2336298_1,25.09,79,546,2e-10,67.4,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1041083_2,26.92,85,546,7.999999999999999e-26,116,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1528494_2,25.09,84,546,3e-18,92.8,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_52968_1,26.92,85,546,9.999999999999999e-27,119,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C169__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_855121_2,24.54,83,546,1e-18,94,DEEThydrolase,DEET hydrolase,C169,2,Wastewater,BT_WW_DNA_D21,D21,392.03,Dneasy PowerBiofilm (QIAGEN),ok,NA,5880.45,NA,NA,882970,126,0.0142700204989977
data/blast_output_GG/output//C203__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_704221_101,25.64,81,546,3e-19,95.5,DEEThydrolase,DEET hydrolase,C203,2,Filtrated_wastewater,BT_UF_DNA_D16,D16,22.28,Dneasy PowerBiofilm (QIAGEN),ok,NA,334.20000000000005,NA,NA,928484,117,0.012601186450170386
data/blast_output_GG/output//A12__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_510034_2,25.32,81,545,3e-21,101,DEEThydrolase,DEET hydrolase,A12,1,Biofilm,WW10_R4_DNA_Dfinal,Week4,20.1,PowerBiofilm DNA (MO BIO),ok,NA,301.5,NA,NA,846678,75,0.008858149142885489
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_191031_1,21.83,78,545,1e-7,58.2,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//A10__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1120537_2,24.45,81,544,2e-21,102,DEEThydrolase,DEET hydrolase,A10,1,Biofilm,WW80_R2_DNA_Dfinal,Week4,19.3,PowerBiofilm DNA (MO BIO),ok,NA,289.5,NA,NA,755052,76,0.01006553191038498
data/blast_output_GG/output//A17__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_157350_7,24.45,81,544,3e-21,102,DEEThydrolase,DEET hydrolase,A17,1,Wastewater,BT_WW_DNA_W1,Week1,32.2,PowerBiofilm DNA (MO BIO),between 10 and 15µL,15,483.00000000000006,NA,NA,1051309,93,0.00884611470081584
data/blast_output_GG/output//A20__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_774277_1,24.45,81,544,3e-21,102,DEEThydrolase,DEET hydrolase,A20,1,Wastewater,BT_WW_DNA_W4,Week4,51.8,PowerBiofilm DNA (MO BIO),between 10 and 15µL,NA,777,NA,NA,1120447,110,0.009817510332929625
data/blast_output_GG/output//C148__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1947650_2,26.47,85,544,1.0000000000000001e-23,109,DEEThydrolase,DEET hydrolase,C148,2,Biofilm,WW80UF_R2_DNA_D29,Day29,136.68,Dneasy PowerBiofilm (QIAGEN),ok,NA,2050.2000000000003,NA,NA,757088,63,0.008321357622891922
data/blast_output_GG/output//C165__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_1192603_2,26.29,85,544,5e-25,114,DEEThydrolase,DEET hydrolase,C165,2,Wastewater,BT_WW_DNA_D11,D11,374.73,Dneasy PowerBiofilm (QIAGEN),ok,NA,5620.950000000001,NA,NA,1026559,143,0.013930032272864979
data/blast_output_GG/output//C166__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_268858_1,23.16,81,544,3e-15,83.2,DEEThydrolase,DEET hydrolase,C166,2,Wastewater,BT_WW_DNA_D14,D14,296.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,4448.4,NA,NA,1007154,138,0.013701976063243556
data/blast_output_GG/output//C170__Megahit.db_hits.out,ABO15581_DEEThydrolase_Pseudomonasputida,624,k121_855494_3,26.47,85,544,9.999999999999999e-26,116,DEEThydrolase,DEET hydrolase,C170,2,Wastewater,BT_WW_DNA_D23,D23,433.56,Dneasy PowerBiofilm (QIAGEN),ok,NA,6503.4,NA,NA,949158,141,0.014855271725044725
